,ID,Brand,Harga,Model,Varian,Tahun,Transmisi,Tipe bahan bakar,Jarak tempuh,Warna,Tipe body,Kapasitas mesin,Sistem Penggerak,Tipe Penjual,Nama Bursa Mobil,URL,Fitur tambahan,Kadaluwarsa Pajak
7054,535233099,Hyundai,240000000.0,Santa Fe,CRDi,2014,Automatic,Bensin,50.000-55.000,Putih,,,,Diler,Bursa Mobil Mangga Dua Square,https://www.olx.co.id/iklan/hyundai-santa-fe-2014-matic-2-4-bensin-putih-km50ribu-termurah-IDAdMzW.html?ad_type=OR#56e6e09731,,
7055,535233080,Suzuki,73000000.0,Futura,,2015,Manual,Bensin,40.000-45.000,Hitam,Pick-up,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),,,https://www.olx.co.id/iklan/carry-futura-pu-1-5-2015-IDAdMzC.html?ad_type=OR#56e6e09731,,"11, Mar 2020"
7056,535232761,Peugeot,210000000.0,505,,2012,Automatic,Bensin,60.000-65.000,Putih,,,,,,https://www.olx.co.id/iklan/peugeot-508-2012-white-on-black-IDAdMut.html?ad_type=OR#56e6e09731,,
7057,535232572,Suzuki,129000000.0,Ertiga,GX,2014,Manual,Bensin,70.000-75.000,Silver,,,,,,https://www.olx.co.id/iklan/suzuki-ertiga-gx-2014-warna-silver-apik-IDAdMrq.html?ad_type=OR#56e6e09731,,
7058,536672288,Truk,127000000.0,Hino Dutro,,2010,Manual,Diesel,0-5.000,Hijau,Truk,,,,,https://www.olx.co.id/iklan/hino-dutro-130mdl-long-losbak-5-3meter-2011-IDAjOYE.html?ad_type=HL#423727804f;promoted,,"25, Jan 2020"
7059,532200115,Honda,205000000.0,Freed,,2015,Automatic,Bensin,50.000-55.000,Hitam,,,,,,https://www.olx.co.id/iklan/honda-freed-e-psd-2015-low-km-like-new-IDA13yP.html?ad_type=HL#423727804f;promoted,,
7060,531073705,Suzuki,93000000.0,Splash,,2013,Automatic,Bensin,60.000-65.000,Abu-abu,Compact & City Car,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/suzuki-splash-2013-at-silver-ready-to-use-aobe-IDzVkvW.html?ad_type=HL#423727804f;promoted,,
7061,535232214,Suzuki,140000000.0,Swift,GX,2014,Manual,Bensin,20.000-25.000,Silver,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/suzuki-swif-gt-2014-IDAdMlE.html?ad_type=OR#423727804f,"Sensor Parkir, Airbag, Electric Window","04, Sep 2019"
7062,535231919,Suzuki,49900000.0,Aerio,,2003,Manual,Bensin,230.000-235.000,Abu-abu,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/jual-cepat-suzuki-aerio-2003-m-t-manual-IDAdMgT.html?ad_type=OR#423727804f,Electric Window,"23, Mar 2017"
7063,535231674,Suzuki,107000000.0,Swift,ST,2011,Automatic,Bensin,80.000-85.000,Merah,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-swift-st-at-merah-met-2011-tdp-19-jt-no-genap-IDAdMcV.html?ad_type=OR#423727804f,"Airbag, Electric Window","14, Dec 2019"
7064,535231535,Suzuki,67000000.0,Karimun,GX,2014,Manual,Diesel,40.000-45.000,Silver,SUV,≤1.000 - 1.500 cc,All Wheel Drive (AWD),Diler,Bursa Mobil Mangga Dua Square,https://www.olx.co.id/iklan/suzuki-karimun-gx-mt-2014-tdp-12jt-IDAdMaH.html?ad_type=OR#423727804f,"Sensor Parkir, Airbag, Jok kulit, GPS, Bluetooth Audio, Electric Window","18, Jul 2019"
7065,535230675,Suzuki,35000000.0,Futura,,2007,Manual,Bensin,15.000-20.000,Merah,Minibus,>1.500 - 2.000 cc,,Individu,,https://www.olx.co.id/iklan/suzuki-futura-minibus-IDAdLVP.html?ad_type=OR#423727804f,,
7066,535230511,Suzuki,67000000.0,Karimun,GX,2014,Manual,Bensin,35.000-40.000,Silver,Hatchback,<1.000 cc,4X2,Diler,Bursa Mobil Mangga Dua Square,https://www.olx.co.id/iklan/suzuki-karimun-gx-manual-tahun-2014-tdp-12jt-termurah-IDAdLUb.html?ad_type=OR#423727804f,"Sensor Parkir, Electric Window","17, Jul 2020"
7067,535229481,Suzuki,55000000.0,Jimny,5 MT,1986,Manual,Bensin,115.000-120.000,Biru,,,,,,https://www.olx.co.id/iklan/mobil-jimny-86-tangan-pertama-IDAdLDz.html?ad_type=OR#423727804f,,
7068,535228947,Suzuki,55000000.0,Escudo,,1998,Manual,Bensin,215.000-220.000,Hijau,Jeep,>1.500 - 2.000 cc,,Individu,,https://www.olx.co.id/iklan/escudo-nomade-1998-IDAdLuX.html?ad_type=OR#423727804f,,"16, Oct 2019"
7069,535228941,Truk,65000000.0,Toyota dyna rhino,,2003,Manual,Diesel,70.000-75.000,Biru,Truk,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/jual-toyota-dyna-thn-2003-IDAdLuR.html?ad_type=OR#423727804f,Jok kulit,
7070,535228812,Suzuki,69000000.0,Aerio,,2005,Manual,Bensin,170.000-175.000,Lainnya,,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/suzuki-aerio-2005-IDAdLsM.html?ad_type=OR#423727804f,,
7071,535227253,Timor,29000000.0,SOHC,1.3,1996,Manual,Bensin,145.000-150.000,Biru,Sedan,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/timor-y-josss-siap-gasss-IDAdL3D.html?ad_type=OR#423727804f,,"20, Feb 2020"
7072,535227030,Suzuki,110000000.0,Ertiga,GL,2012,Manual,Bensin,65.000-70.000,Silver,SUV,≤1.000 - 1.500 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/suzuki-ertiga-gl-manual-istimewa-sprti-baru-2012-ok-IDAdL02.html?ad_type=OR#423727804f,"Sensor Parkir, Airbag, Bluetooth Audio, Electric Window","30, Sep 2019"
7073,535226907,Suzuki,65000000.0,Karimun,Estilo,2008,Manual,Bensin,170.000-175.000,Coklat,Wagon,<1.000 cc,,,,https://www.olx.co.id/iklan/dijual-suzuki-karimun-2008-mesin-ok-body-mulus-unik-harga-65jt-IDAdKY3.html?ad_type=OR#423727804f,,
7074,535226513,Suzuki,83000000.0,Karimun,GX,2014,Manual,Bensin,30.000-35.000,Silver,Compact & City Car,≤1.000 - 1.500 cc,All Wheel Drive (AWD),Diler,Bursa Mobil DTC,https://www.olx.co.id/iklan/karimun-wagon-r-dilago-manual-2014-surat-barufaiz-IDAdKRH.html?ad_type=OR#423727804f,,
7075,535225814,Suzuki,85000000.0,Karimun,GX,2014,Manual,Bensin,30.000-35.000,Hitam,,,,,,https://www.olx.co.id/iklan/karimun-wagon-r-IDAdKGq.html?ad_type=OR#423727804f,,
7076,535225800,Suzuki,125000000.0,Ertiga,GL,2013,Manual,Bensin,45.000-50.000,Marun,SUV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-ertiga-gl-2013-IDAdKGc.html?ad_type=OR#423727804f,"Sensor Parkir, Airbag, Jok kulit, Bluetooth Audio, Electric Window","25, Sep 2019"
7077,536490992,Suzuki,187500000.0,Ertiga,,2019,Manual,Bensin,0-5.000,Lainnya,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-ertiga-gl-2019-promo-dp-minim-dan-angsuran-murah-IDAj3Ov.html?ad_type=HL#b955c5ff1c;promoted,,
7078,535841041,Suzuki,80000000.0,Carry,,2016,Manual,Bensin,40.000-45.000,Hitam,Pick-up,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/suzuki-carry-1-5-2016-pick-upplat-n-kotamulus-IDAgkJr.html?ad_type=HL#b955c5ff1c;promoted,,"26, Sep 2019"
7079,533581367,Suzuki,112000000.0,Swift,GL,2013,Automatic,Bensin,95.000-100.000,Hitam,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/swift-a-t-2013-hitam-dp-16-jt-tgn-1-istimewa-IDA6QT5.html?ad_type=HL#b955c5ff1c;promoted,"Airbag, Electric Window, Jok kulit, Sensor Parkir",
7080,535225094,Suzuki,25000000.0,Carry,DX,2003,Manual,Bensin,100.000-105.000,Biru,,,,,,https://www.olx.co.id/iklan/carry-1-0-barang-harat-IDAdKuO.html?ad_type=OR#b955c5ff1c,,
7081,535224326,Suzuki,67000000.0,APV,GX,2010,Manual,Bensin,180.000-185.000,Silver,Van,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-apv-gx-manual-thn-2010-IDAdKiq.html?ad_type=OR#b955c5ff1c,Electric Window,"27, Mar 2017"
7082,535224283,Suzuki,55000000.0,Karimun,GX,2004,Manual,Bensin,135.000-140.000,Coklat,,,,,,https://www.olx.co.id/iklan/suzuki-karimun-2004-spesial-IDAdKhJ.html?ad_type=OR#b955c5ff1c,,
7083,535224083,Suzuki,187000000.0,Ertiga,GX,2018,Automatic,Bensin,5.000-10.000,Hitam,,,,Diler,,https://www.olx.co.id/iklan/suzuki-all-new-ertiga-gx-at-2018-hitam-kredit-tdp-murah-mulus-IDAdKew.html?ad_type=OR#b955c5ff1c,,
7084,535224032,Lexus,994000000.0,NX,200T,2018,Automatic,Bensin,0-5.000,Putih,SUV,>1.500 - 2.000 cc,Front Wheel Drive (FWD),Diler,Bursa Mobil Kelapa Gading,https://www.olx.co.id/iklan/lexus-nx300-2018-IDAdKdG.html?ad_type=OR#b955c5ff1c,"Sensor Parkir, Jok kulit, GPS, Sunroof, Kamera Depan, Kamera Belakang, Bluetooth Audio, Airbag, Electric Window","19, Sep 2019"
7085,535223878,Suzuki,55000000.0,Katana,GX,1996,Manual,Bensin,145.000-150.000,Hijau,Jeep,<1.000 cc,4X4,Individu,,https://www.olx.co.id/iklan/katana-96-4x4-good-kondition-IDAdKbc.html?ad_type=OR#b955c5ff1c,,
7086,535222305,Suzuki,88000000.0,Carry Pick-up,,2018,Manual,Bensin,5.000-10.000,Hitam,Pick-up,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),,,https://www.olx.co.id/iklan/suzuki-new-carry-futura-1-5-pick-up-fd-2018-seperti-baru-km-8-800-IDAdJLP.html?ad_type=OR#b955c5ff1c,,
7087,535222175,Suzuki,89000000.0,APV,GE,2014,Manual,Bensin,45.000-50.000,Silver,SUV,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/suzuki-apv-ge-manual-silver-2014-segerrr-IDAdJJJ.html?ad_type=OR#b955c5ff1c,Bluetooth Audio,"18, Jul 2019"
7088,535221446,Suzuki,155000000.0,Ertiga,GL,2017,Manual,Bensin,25.000-30.000,Abu-abu,Minibus,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/ertiga-gl-mt-2017-1-4-IDAdJxY.html?ad_type=OR#b955c5ff1c,Sensor Parkir,"25, Feb 2020"
7089,535221026,Timor,26000000.0,S515i,1.5 DOHC,1999,Manual,Bensin,220.000-225.000,Hijau,Sedan,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/jual-santai-mobil-timor-IDAdJrc.html?ad_type=OR#b955c5ff1c,Electric Window,"13, Aug 2018"
7090,535220940,Truk,255000000.0,Hino Dutro,,2018,Manual,Diesel,15.000-20.000,Hijau,,,,,,https://www.olx.co.id/iklan/dump-truk-dutro-130-hd-2018-power-steering-super-istimewa-IDAdJpO.html?ad_type=OR#b955c5ff1c,,"31, Dec 2019"
7091,535220377,Suzuki,31000000.0,Amenity,,1993,Manual,Bensin,>300.000,Silver,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),,,https://www.olx.co.id/iklan/suzuki-amenity-sport-2-pintu-IDAdJgJ.html?ad_type=OR#b955c5ff1c,,
7092,535219862,Lain-lain,2850000000.0,Lain-lain,,2018,Automatic,Listrik,0-5.000,Hitam,SUV,,All Wheel Drive (AWD),Diler,,https://www.olx.co.id/iklan/2018-tesla-model-x-75d-IDAdJ8q.html?ad_type=OR#b955c5ff1c;promoted,"Airbag, Bluetooth Audio, Electric Window, GPS, Jok kulit, Kamera Belakang, Kamera Depan, Sensor Parkir, Sunroof",
7093,535218603,Suzuki,49500000.0,Carry Van,,2007,Manual,Bensin,15.000-20.000,Merah,,,,,,https://www.olx.co.id/iklan/futura-2007-merah-marun-IDAdIO7.html?ad_type=OR#b955c5ff1c,,
7094,535218524,Suzuki,97500000.0,Carry Pick-up,,2018,Manual,Bensin,10.000-15.000,Hitam,Pick-up,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/carry-1-5-th-2018-seperti-baru-IDAdIMQ.html?ad_type=OR#b955c5ff1c,,"15, Oct 2019"
7095,535217906,Suzuki,193000000.0,Ertiga,GL,2019,Manual,Bensin,0-5.000,Coklat,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-ertiga-1-5-hitam-metalic-IDAdICS.html?ad_type=OR#b955c5ff1c,"Airbag, Sensor Parkir, Electric Window, Bluetooth Audio","18, Jul 2020"
7096,533661503,Suzuki,195000000.0,Baleno,,2019,Manual,Bensin,0-5.000,Lainnya,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-all-new-baleno-promo-merdeka-IDA7bJB.html?ad_type=HL#1dfebe8bef;promoted,,
7097,531713941,Suzuki,79000000.0,Karimun,GX,2015,Manual,Bensin,25.000-30.000,Silver,,,,,,https://www.olx.co.id/iklan/karimun-r-wagon-gs-tgn-1-full-ori-u-m-limalas-IDzZ15j.html?ad_type=HL#1dfebe8bef;promoted,,
7098,532725261,Suzuki,195000000.0,Ertiga,,2019,Manual,Bensin,0-5.000,Putih,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-ertiga-harga-termurah-IDA3gaW.html?ad_type=HL#1dfebe8bef;promoted,,
7099,535211021,Suzuki,47000000.0,Escudo,JLX,1995,Manual,Bensin,90.000-95.000,Hitam,Jeep,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-escodo-thn-95-IDAdGPP.html?ad_type=OR#1dfebe8bef,,"18, Jul 2020"
7100,535217809,Suzuki,143000000.0,Ertiga,GL,2016,Manual,Bensin,70.000-75.000,Putih,MPV,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/ertiga-2017-gl-manual-IDAdIBj.html?ad_type=OR#1dfebe8bef,"Sensor Parkir, Airbag, Bluetooth Audio, Electric Window","23, Jan 2018"
7101,535217738,Hyundai,53000000.0,Avega,GL,2007,Manual,Bensin,130.000-135.000,Hitam,Sedan,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/hyundai-avega-gl-2007-hitam-IDAdIAa.html?ad_type=OR#1dfebe8bef,"Electric Window, Sensor Parkir",
7102,535216990,Hyundai,37000000.0,Verna,,2002,Manual,Bensin,100.000-105.000,Silver,Sedan,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/dijual-verna-2002-pridadi-no-mantan-tampilan-modis-sehat-nego-IDAdIo6.html?ad_type=OR#1dfebe8bef,"Sunroof, Moonroof, Electric Window","13, Oct 2012"
7103,535216401,Truk,265000000.0,Isuzu Elf,,2018,Manual,Diesel,10.000-15.000,Putih,,,,,,https://www.olx.co.id/iklan/elf-2018-nmr-71-t-hd-gardan-5-8-bak-besi-super-istimewa-IDAdIeB.html?ad_type=OR#1dfebe8bef,,
7104,535216175,Suzuki,70000000.0,APV,GL,2008,Manual,Bensin,40.000-45.000,Abu-abu,,,,Diler,,https://www.olx.co.id/iklan/apv-gl-mt-2008-proses-kredit-mudah-cepat-IDAdIaX.html?ad_type=OR#1dfebe8bef,,
7105,535215945,Suzuki,178000000.0,Ertiga,GX,2017,Automatic,Bensin,15.000-20.000,Silver,,,,,,https://www.olx.co.id/iklan/ertiga-gx-at-2017-km-17rb-real-wikha-mobil88buaran-IDAdI7f.html?ad_type=OR#1dfebe8bef,,
7106,533348626,Suzuki,90000000.0,Wagon R,GX,2017,Manual,Bensin,35.000-40.000,Abu-abu,,,,,,https://www.olx.co.id/iklan/promo-dp-hanya-5-juta-karimun-wagon-2017-IDA5Slc.html?ad_type=OR#1dfebe8bef;promoted,,
7107,535214641,Lain-lain,4400000000.0,Lain-lain,,2017,Automatic,Listrik,5.000-10.000,Putih,Sedan,,All Wheel Drive (AWD),Diler,,https://www.olx.co.id/iklan/2017-tesla-model-s-IDAdHMd.html?ad_type=OR#1dfebe8bef,"Airbag, Bluetooth Audio, Electric Window, GPS, Jok kulit, Kamera Belakang, Kamera Depan, Moonroof, Sensor Parkir, Sunroof",
7108,535214500,Suzuki,50000000.0,Karimun,GX,2005,Manual,Bensin,150.000-155.000,Silver,,<1.000 cc,,,,https://www.olx.co.id/iklan/karimun-kotak-2005-IDAdHJV.html?ad_type=OR#1dfebe8bef,,
7109,535213710,Suzuki,94500000.0,Carry,WD,2018,Manual,Bensin,50.000-55.000,Putih,Pick-up,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),,,https://www.olx.co.id/iklan/suzuki-carry-pickup-2018-IDAdHxc.html?ad_type=OR#1dfebe8bef,,"17, Jul 2019"
7110,535214041,Suzuki,100000000.0,Carry,1.5,2017,Manual,Bensin,20.000-25.000,Putih,Pick-up,≤1.000 - 1.500 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/suzuki-carry-pick-up-IDAdHCx.html?ad_type=OR#1dfebe8bef,Jok kulit,
7111,535213445,Lain-lain,90000000.0,Lain-lain,,2002,Manual,Diesel,>300.000,Biru,Minibus,>2.000 - 3.000 cc,Rear Wheel Drive (RWD),Diler,,https://www.olx.co.id/iklan/toyota-kijang-lgx-solar-2002-IDAdHsW.html?ad_type=OR#1dfebe8bef,Electric Window,
7112,535213200,Truk,150000000.0,Mitsubishi Fuso,,1996,Manual,Diesel,150.000-155.000,Coklat,Truk,,,Individu,,https://www.olx.co.id/iklan/fuso-6d22-di-jual-harga-bersahabat-IDAdHoY.html?ad_type=OR#1dfebe8bef,,
7113,535212920,Suzuki,76000000.0,Escudo,JLX,2001,Manual,Bensin,65.000-70.000,Silver,Minibus,>1.500 - 2.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/kijang-krista-th-2001-plat-be-IDAdHks.html?ad_type=OR#1dfebe8bef,"Electric Window, Bluetooth Audio","10, May 2020"
7114,532899524,Suzuki,194000000.0,Ertiga,,2019,Manual,Bensin,0-5.000,Putih,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-ertiga-all-new-promo-2019-IDA3ZwC.html?ad_type=HL#f08395890d;promoted,,
7115,532175327,Lexus,450000000.0,RX,270,2012,Automatic,Bensin,40.000-45.000,Putih,SUV,>2.000 - 3.000 cc,4X2,Diler,Bursa Mobil Kelapa Gading,https://www.olx.co.id/iklan/lexus-rx-270-hk-putih-2012-termurah-IDA0X71.html?ad_type=HL#f08395890d;promoted,"Sensor Parkir, Jok kulit, GPS, Sunroof, Moonroof, Kamera Belakang, Airbag, Electric Window",
7116,532488173,Suzuki,180000000.0,Ertiga,,2019,Manual,Bensin,0-5.000,Hitam,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-ertiga-promo-giias-tdp-5-jutaan-dijamin-approve-IDA2guW.html?ad_type=HL#f08395890d;promoted,,
7117,535212587,Suzuki,145000000.0,Swift,GX,2012,Automatic,Bensin,45.000-50.000,Putih,Compact & City Car,≤1.000 - 1.500 cc,All Wheel Drive (AWD),,,https://www.olx.co.id/iklan/suzuki-swift-type-gx-2012-automatik-IDAdHf5.html?ad_type=OR#f08395890d,"Sensor Parkir, Airbag, Electric Window","18, Jul 2019"
7118,535212511,Suzuki,85000000.0,Escudo,JLX,1992,Manual,Bensin,30.000-35.000,Abu-abu,Jeep,>1.500 - 2.000 cc,4X4,Individu,,https://www.olx.co.id/iklan/vitara-92-4x4-double-handel-IDAdHdR.html?ad_type=OR#f08395890d,Jok kulit,"20, Dec 2019"
7119,535212357,Hyundai,79000000.0,Grand Avega,GX,2007,Manual,Bensin,30.000-35.000,Hitam,,,,Individu,,https://www.olx.co.id/iklan/hyundai-g-avega-mt-2007-IDAdHbn.html?ad_type=OR#f08395890d,,
7120,535211290,Suzuki,49750000.0,Jimnie,,1995,Manual,Bensin,70.000-75.000,Biru,Jeep,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-suzuki-jimny-katana-tahun-1995-mulus-siap-pakai-IDAdGUa.html?ad_type=OR#f08395890d,Jok kulit,
7121,535211282,Suzuki,70000000.0,APV,GL,2008,Manual,Bensin,60.000-65.000,Abu-abu,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/dp13jt-suzuki-apv-gl-mt-2008-km-rendah-61rb-IDAdGU2.html?ad_type=OR#f08395890d;promoted,Electric Window,
7122,535211051,Suzuki,182000000.0,Ertiga,GL,2018,Automatic,Bensin,5.000-10.000,Merah,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/all-new-ertiga-gl-matic-2018-12-IDAdGQj.html?ad_type=OR#f08395890d,"Sensor Parkir, Airbag, Bluetooth Audio","28, Dec 2019"
7123,535210911,Suzuki,130000000.0,Swift,GX,2013,Automatic,Bensin,75.000-80.000,Putih,,,,Diler,Bursa Mobil Mangga Dua Square,https://www.olx.co.id/iklan/suzuki-swift-gx-2013-matic-putih-tdp-16-juta-nego-termurah-terawat-IDAdGO3.html?ad_type=OR#f08395890d;promoted,,
7124,535210861,Suzuki,137500000.0,Ertiga,GL Sporty,2014,Manual,Bensin,70.000-75.000,Silver,Hatchback,≤1.000 - 1.500 cc,All Wheel Drive (AWD),,,https://www.olx.co.id/iklan/suzuki-ertiga-sporty-2014-manual-IDAdGNf.html?ad_type=OR#f08395890d,"Sensor Parkir, Electric Window","18, Dec 2019"
7125,535210659,Lexus,875000000.0,NX,200T F-Sport,2016,Automatic Triptonic,Bensin,5.000-10.000,Putih,,,,,,https://www.olx.co.id/iklan/lexus-nx200t-f-sport-2016-km-10rb-IDAdGJZ.html?ad_type=OR#f08395890d,,
7126,535210461,Hyundai,139000000.0,New Tucson,,2012,Automatic Triptonic,Bensin,110.000-115.000,Hitam,SUV,>2.000 - 3.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/hyundai-tucson-xg-2-0-at-2012-km-111rb-kondisi-siap-pakai-IDAdGGN.html?ad_type=OR#f08395890d,"Sensor Parkir, Airbag, Electric Window, Jok kulit, GPS, Sunroof, Moonroof, Kamera Belakang, Bluetooth Audio","27, Dec 2019"
7127,535209814,Suzuki,163000000.0,Ertiga,GL,2017,Automatic,Bensin,20.000-25.000,Putih,Minibus,≤1.000 - 1.500 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/dijual-r3-gl-at-2017-tgn1-km-22-rb-perempuan-yg-pakai-pjk-mati-163-jt-IDAdGvm.html?ad_type=OR#f08395890d,"Sensor Parkir, Airbag, Jok kulit, Electric Window, Bluetooth Audio","01, Jun 2018"
7128,535207824,Suzuki,57000000.0,Baleno next-G,,2003,Automatic,Bensin,190.000-195.000,Silver,Sedan,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/baleno-2003-at-tangan-1-IDAdG0g.html?ad_type=OR#f08395890d,,"06, Jan 2020"
7129,535209311,Suzuki,125000000.0,Ignis,GL MT,2017,Manual,Bensin,35.000-40.000,Biru,,,,,,https://www.olx.co.id/iklan/suzuki-ignis-type-gl-manual-2017-IDAdGof.html?ad_type=OR#f08395890d,,
7130,535208837,Truk,139000000.0,Isuzu Elf,,2013,Manual,Diesel,80.000-85.000,Putih,,,,Diler,,https://www.olx.co.id/iklan/truk-elf-box-aluminium-orisinil-2013-IDAdGgB.html?ad_type=OR#f08395890d,,
7131,535205296,Suzuki,51000000.0,Katana,GX,1996,Manual,Bensin,60.000-65.000,Hijau,,,,,,https://www.olx.co.id/iklan/suzuki-katana-tahun-1996-IDAdFlu.html?ad_type=OR#f08395890d,,
7132,535208482,Suzuki,187000000.0,Ertiga,GX,2018,Automatic,Bensin,5.000-10.000,Hitam,Minibus,≤1.000 - 1.500 cc,4X2,Diler,Bursa Mobil Mangga Dua Square,https://www.olx.co.id/iklan/all-new-suzuki-ertiga-1-5-gx-at-hitam-2018-seperti-baru-bossque-IDAdGaS.html?ad_type=OR#f08395890d,"Sensor Parkir, Airbag, Kamera Belakang, Bluetooth Audio, Electric Window","26, Sep 2019"
7133,531180132,Suzuki,111110000.0,APV,GX,2013,Manual,Bensin,95.000-100.000,Silver,,,,Individu,,https://www.olx.co.id/iklan/dicari-7-unit-apv-arena-gx-2010-2014aslibalimilik-prbdi-utk-op-villa-IDzVMdu.html?ad_type=HL#4eb56ac685;promoted,,
7134,536057545,Suzuki,84000000.0,Wagon R,GX,2014,Manual,Bensin,60.000-65.000,Hijau,,,,,,https://www.olx.co.id/iklan/wagon-r-gx-2014-manual-dp-10jt-IDAhf3r.html?ad_type=HL#4eb56ac685;promoted,,
7135,534222648,Suzuki,223000000.0,Baleno,,2019,Manual,Bensin,0-5.000,Merah,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-baleno-2019-hot-promo-harga-termurah-IDA9xIk.html?ad_type=HL#4eb56ac685;promoted,,
7136,535208143,Lexus,650000000.0,RX,270,2013,Automatic Triptonic,Bensin,10.000-15.000,Putih,SUV,>2.000 - 3.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/lexus-rx270-japan-panoramic-super-antik-km-11rb-th-2014-nik-2013-IDAdG5p.html?ad_type=OR#4eb56ac685,"Electric Window, Airbag, Bluetooth Audio, Kamera Depan, Sensor Parkir, GPS, Jok kulit, Sunroof, Moonroof, Kamera Belakang","09, Jul 2020"
7137,535207447,Suzuki,55000000.0,Katana,GX,2000,Manual,Bensin,50.000-55.000,Hitam,,,,,,https://www.olx.co.id/iklan/suzuki-katana-gx-mt-thn-2000-IDAdFUb.html?ad_type=OR#4eb56ac685,,
7138,535207378,Truk,225000000.0,Truk Lainnya,,2014,Manual,Diesel,140.000-145.000,Biru,,,,Individu,,https://www.olx.co.id/iklan/head-tracktor-hino-profia-jual-IDAdFT4.html?ad_type=OR#4eb56ac685,,"06, Jan 2020"
7139,535207366,Suzuki,183000000.0,Ertiga,GX,2017,Automatic,Bensin,55.000-60.000,Abu-abu,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/dijual-suzuki-ertiga-gx-matic-tipe-paling-tinggi-IDAdFSS.html?ad_type=OR#4eb56ac685,"Airbag, Bluetooth Audio, Electric Window, Jok kulit, Kamera Belakang, Sensor Parkir","04, Jun 2020"
7140,535207132,Hyundai,270000000.0,H-1,CRDi,2014,Automatic,Diesel,110.000-115.000,Coklat,MPV,>2.000 - 3.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/h1-crdi-diesel-royale-2014-IDAdFP6.html?ad_type=OR#4eb56ac685,Sensor Parkir,
7141,535206355,Hyundai,59000000.0,Trajet,GL8,2005,Manual,Bensin,100.000-105.000,Biru,,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/dijual-hyundai-trajet-2005-IDAdFCz.html?ad_type=OR#4eb56ac685,"Kamera Belakang, Bluetooth Audio, Jok kulit","10, Mar 2020"
